Apr. 6, 2014   16:19:52
Cyclic Voltammetry
File: z:\research\electrochemistry\04-06-2014\02qcm\02cv 1.1v to -0.65v ptqcm in 4.5g kno3.txt
Data Source:  Experiment
Instrument Model:  CHI760D
Header: 
Note: 

Init E (V) = 0.353
High E (V) = 1.1
Low E (V) = -0.65
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-4
Comp R (ohm) = 24.2

Potential/V, Current/A, Charge/C, Time/s

Segment 1:
0.031, -9.931e-7, 6.837e-4, 6.358e+1
0.032, -1.054e-6, 6.837e-4, 6.360e+1
0.033, -1.134e-6, 6.837e-4, 6.362e+1
0.034, -1.163e-6, 6.837e-4, 6.364e+1
0.035, -1.154e-6, 6.836e-4, 6.366e+1
0.036, -1.222e-6, 6.836e-4, 6.368e+1
0.037, -1.305e-6, 6.836e-4, 6.370e+1
0.038, -1.345e-6, 6.836e-4, 6.372e+1
0.039, -1.362e-6, 6.835e-4, 6.374e+1
0.040, -1.411e-6, 6.835e-4, 6.376e+1
0.041, -1.458e-6, 6.835e-4, 6.378e+1
0.042, -1.521e-6, 6.835e-4, 6.380e+1
0.043, -1.622e-6, 6.834e-4, 6.382e+1
0.044, -1.618e-6, 6.834e-4, 6.384e+1
0.045, -1.650e-6, 6.834e-4, 6.386e+1
0.046, -1.750e-6, 6.833e-4, 6.388e+1
0.047, -1.774e-6, 6.833e-4, 6.390e+1
0.048, -1.840e-6, 6.832e-4, 6.392e+1
0.049, -1.897e-6, 6.832e-4, 6.394e+1
0.050, -1.917e-6, 6.832e-4, 6.396e+1
0.051, -1.960e-6, 6.831e-4, 6.398e+1
0.052, -2.030e-6, 6.831e-4, 6.400e+1
0.053, -2.108e-6, 6.831e-4, 6.402e+1
0.054, -2.154e-6, 6.830e-4, 6.404e+1
0.055, -2.168e-6, 6.830e-4, 6.406e+1
0.056, -2.268e-6, 6.829e-4, 6.408e+1
0.057, -2.299e-6, 6.829e-4, 6.410e+1
0.058, -2.405e-6, 6.828e-4, 6.412e+1
0.059, -2.448e-6, 6.828e-4, 6.414e+1
0.060, -2.434e-6, 6.827e-4, 6.416e+1
0.061, -2.518e-6, 6.827e-4, 6.418e+1
0.062, -2.591e-6, 6.826e-4, 6.420e+1
0.063, -2.685e-6, 6.826e-4, 6.422e+1
0.064, -2.697e-6, 6.825e-4, 6.424e+1
0.065, -2.745e-6, 6.825e-4, 6.426e+1
0.066, -2.833e-6, 6.824e-4, 6.428e+1
0.067, -2.890e-6, 6.823e-4, 6.430e+1
0.068, -2.950e-6, 6.823e-4, 6.432e+1
0.069, -3.024e-6, 6.822e-4, 6.434e+1
0.070, -3.043e-6, 6.822e-4, 6.436e+1
0.071, -3.100e-6, 6.821e-4, 6.438e+1
0.072, -3.200e-6, 6.820e-4, 6.440e+1
0.073, -3.260e-6, 6.820e-4, 6.442e+1
0.074, -3.307e-6, 6.819e-4, 6.444e+1
0.075, -3.359e-6, 6.818e-4, 6.446e+1
0.076, -3.434e-6, 6.818e-4, 6.448e+1
0.077, -3.507e-6, 6.817e-4, 6.450e+1
0.078, -3.588e-6, 6.816e-4, 6.452e+1
0.079, -3.652e-6, 6.816e-4, 6.454e+1
0.080, -3.673e-6, 6.815e-4, 6.456e+1
0.081, -3.746e-6, 6.814e-4, 6.458e+1
0.082, -3.801e-6, 6.813e-4, 6.460e+1
0.083, -3.904e-6, 6.813e-4, 6.462e+1
0.084, -3.952e-6, 6.812e-4, 6.464e+1
0.085, -3.972e-6, 6.811e-4, 6.466e+1
0.086, -4.033e-6, 6.810e-4, 6.468e+1
0.087, -4.109e-6, 6.809e-4, 6.470e+1
0.088, -4.243e-6, 6.809e-4, 6.472e+1
0.089, -4.243e-6, 6.808e-4, 6.474e+1
0.090, -4.270e-6, 6.807e-4, 6.476e+1
0.091, -4.376e-6, 6.806e-4, 6.478e+1
0.092, -4.426e-6, 6.805e-4, 6.480e+1
0.093, -4.526e-6, 6.804e-4, 6.482e+1
0.094, -4.570e-6, 6.803e-4, 6.484e+1
0.095, -4.595e-6, 6.802e-4, 6.486e+1
0.096, -4.694e-6, 6.801e-4, 6.488e+1
0.097, -4.763e-6, 6.800e-4, 6.490e+1
0.098, -4.835e-6, 6.799e-4, 6.492e+1
0.099, -4.886e-6, 6.798e-4, 6.494e+1
0.100, -4.907e-6, 6.797e-4, 6.496e+1
0.101, -5.019e-6, 6.796e-4, 6.498e+1
0.102, -5.103e-6, 6.795e-4, 6.500e+1
0.103, -5.150e-6, 6.794e-4, 6.502e+1
0.104, -5.239e-6, 6.793e-4, 6.504e+1
0.105, -5.242e-6, 6.792e-4, 6.506e+1
0.106, -5.298e-6, 6.791e-4, 6.508e+1
0.107, -5.397e-6, 6.790e-4, 6.510e+1
0.108, -5.463e-6, 6.789e-4, 6.512e+1
0.109, -5.526e-6, 6.788e-4, 6.514e+1
0.110, -5.554e-6, 6.787e-4, 6.516e+1
0.111, -5.619e-6, 6.786e-4, 6.518e+1
0.112, -5.655e-6, 6.785e-4, 6.520e+1
0.113, -5.783e-6, 6.783e-4, 6.522e+1
0.114, -5.828e-6, 6.782e-4, 6.524e+1
0.115, -5.840e-6, 6.781e-4, 6.526e+1
0.116, -5.908e-6, 6.780e-4, 6.528e+1
0.117, -5.990e-6, 6.779e-4, 6.530e+1
0.118, -6.057e-6, 6.778e-4, 6.532e+1
0.119, -6.110e-6, 6.776e-4, 6.534e+1
0.120, -6.131e-6, 6.775e-4, 6.536e+1
0.121, -6.214e-6, 6.774e-4, 6.538e+1
0.122, -6.259e-6, 6.773e-4, 6.540e+1
0.123, -6.374e-6, 6.771e-4, 6.542e+1
0.124, -6.389e-6, 6.770e-4, 6.544e+1
0.125, -6.414e-6, 6.769e-4, 6.546e+1
0.126, -6.509e-6, 6.767e-4, 6.548e+1
0.127, -6.533e-6, 6.766e-4, 6.550e+1
0.128, -6.677e-6, 6.765e-4, 6.552e+1
0.129, -6.676e-6, 6.763e-4, 6.554e+1
0.130, -6.713e-6, 6.762e-4, 6.556e+1
0.131, -6.767e-6, 6.761e-4, 6.558e+1
0.132, -6.799e-6, 6.759e-4, 6.560e+1
0.133, -6.918e-6, 6.758e-4, 6.562e+1
0.134, -6.953e-6, 6.757e-4, 6.564e+1
0.135, -6.978e-6, 6.755e-4, 6.566e+1
0.136, -7.023e-6, 6.754e-4, 6.568e+1
0.137, -7.070e-6, 6.752e-4, 6.570e+1
0.138, -7.175e-6, 6.751e-4, 6.572e+1
0.139, -7.247e-6, 6.750e-4, 6.574e+1
0.140, -7.227e-6, 6.748e-4, 6.576e+1
0.141, -7.261e-6, 6.747e-4, 6.578e+1
0.142, -7.354e-6, 6.745e-4, 6.580e+1
0.143, -7.429e-6, 6.744e-4, 6.582e+1
0.144, -7.452e-6, 6.742e-4, 6.584e+1
0.145, -7.464e-6, 6.741e-4, 6.586e+1
0.146, -7.538e-6, 6.739e-4, 6.588e+1
0.147, -7.588e-6, 6.738e-4, 6.590e+1
0.148, -7.658e-6, 6.736e-4, 6.592e+1
0.149, -7.688e-6, 6.735e-4, 6.594e+1
0.150, -7.701e-6, 6.733e-4, 6.596e+1
0.151, -7.759e-6, 6.732e-4, 6.598e+1
0.152, -7.827e-6, 6.730e-4, 6.600e+1
0.153, -7.877e-6, 6.728e-4, 6.602e+1
0.154, -7.908e-6, 6.727e-4, 6.604e+1
0.155, -7.955e-6, 6.725e-4, 6.606e+1
0.156, -7.979e-6, 6.724e-4, 6.608e+1
0.157, -8.023e-6, 6.722e-4, 6.610e+1
0.158, -8.106e-6, 6.720e-4, 6.612e+1
0.159, -8.143e-6, 6.719e-4, 6.614e+1
0.160, -8.152e-6, 6.717e-4, 6.616e+1
0.161, -8.223e-6, 6.716e-4, 6.618e+1
0.162, -8.235e-6, 6.714e-4, 6.620e+1
0.163, -8.311e-6, 6.712e-4, 6.622e+1
0.164, -8.372e-6, 6.711e-4, 6.624e+1
0.165, -8.360e-6, 6.709e-4, 6.626e+1
0.166, -8.405e-6, 6.707e-4, 6.628e+1
0.167, -8.417e-6, 6.705e-4, 6.630e+1
0.168, -8.546e-6, 6.704e-4, 6.632e+1
0.169, -8.558e-6, 6.702e-4, 6.634e+1
0.170, -8.543e-6, 6.700e-4, 6.636e+1
0.171, -8.609e-6, 6.699e-4, 6.638e+1
0.172, -8.644e-6, 6.697e-4, 6.640e+1
0.173, -8.707e-6, 6.695e-4, 6.642e+1
0.174, -8.752e-6, 6.693e-4, 6.644e+1
0.175, -8.728e-6, 6.692e-4, 6.646e+1
0.176, -8.791e-6, 6.690e-4, 6.648e+1
0.177, -8.847e-6, 6.688e-4, 6.650e+1
0.178, -8.892e-6, 6.686e-4, 6.652e+1
0.179, -8.961e-6, 6.685e-4, 6.654e+1
0.180, -8.913e-6, 6.683e-4, 6.656e+1
0.181, -8.995e-6, 6.681e-4, 6.658e+1
0.182, -9.019e-6, 6.679e-4, 6.660e+1
0.183, -9.080e-6, 6.677e-4, 6.662e+1
0.184, -9.119e-6, 6.676e-4, 6.664e+1
0.185, -9.151e-6, 6.674e-4, 6.666e+1
0.186, -9.190e-6, 6.672e-4, 6.668e+1
0.187, -9.268e-6, 6.670e-4, 6.670e+1
0.188, -9.377e-6, 6.668e-4, 6.672e+1
0.189, -9.482e-6, 6.666e-4, 6.674e+1
0.190, -9.656e-6, 6.664e-4, 6.676e+1
0.191, -9.902e-6, 6.662e-4, 6.678e+1
0.192, -1.026e-5, 6.660e-4, 6.680e+1
0.193, -1.085e-5, 6.658e-4, 6.682e+1
0.194, -1.154e-5, 6.656e-4, 6.684e+1
0.195, -1.231e-5, 6.653e-4, 6.686e+1
0.196, -1.320e-5, 6.651e-4, 6.688e+1
0.197, -1.396e-5, 6.648e-4, 6.690e+1
0.198, -1.445e-5, 6.645e-4, 6.692e+1
0.199, -1.441e-5, 6.642e-4, 6.694e+1
0.200, -1.387e-5, 6.639e-4, 6.696e+1
0.201, -1.294e-5, 6.637e-4, 6.698e+1
0.202, -1.194e-5, 6.634e-4, 6.700e+1
0.203, -1.115e-5, 6.632e-4, 6.702e+1
0.204, -1.052e-5, 6.630e-4, 6.704e+1
0.205, -1.018e-5, 6.628e-4, 6.706e+1
0.206, -1.004e-5, 6.626e-4, 6.708e+1
0.207, -9.954e-6, 6.624e-4, 6.710e+1
0.208, -9.938e-6, 6.622e-4, 6.712e+1
0.209, -9.935e-6, 6.620e-4, 6.714e+1
0.210, -9.907e-6, 6.618e-4, 6.716e+1
0.211, -9.902e-6, 6.616e-4, 6.718e+1
0.212, -9.895e-6, 6.614e-4, 6.720e+1
0.213, -9.944e-6, 6.612e-4, 6.722e+1
0.214, -9.928e-6, 6.610e-4, 6.724e+1
0.215, -9.909e-6, 6.608e-4, 6.726e+1
0.216, -9.946e-6, 6.606e-4, 6.728e+1
0.217, -9.924e-6, 6.604e-4, 6.730e+1
0.218, -9.992e-6, 6.602e-4, 6.732e+1
0.219, -1.001e-5, 6.600e-4, 6.734e+1
0.220, -9.982e-6, 6.598e-4, 6.736e+1
0.221, -9.992e-6, 6.596e-4, 6.738e+1
0.222, -1.003e-5, 6.594e-4, 6.740e+1
0.223, -1.007e-5, 6.592e-4, 6.742e+1
0.224, -1.007e-5, 6.590e-4, 6.744e+1
0.225, -1.005e-5, 6.588e-4, 6.746e+1
0.226, -1.007e-5, 6.586e-4, 6.748e+1
0.227, -1.008e-5, 6.584e-4, 6.750e+1
0.228, -1.014e-5, 6.582e-4, 6.752e+1
0.229, -1.013e-5, 6.580e-4, 6.754e+1
0.230, -1.016e-5, 6.578e-4, 6.756e+1
0.231, -1.014e-5, 6.576e-4, 6.758e+1
0.232, -1.018e-5, 6.574e-4, 6.760e+1
0.233, -1.022e-5, 6.572e-4, 6.762e+1
0.234, -1.020e-5, 6.570e-4, 6.764e+1
0.235, -1.020e-5, 6.568e-4, 6.766e+1
0.236, -1.022e-5, 6.566e-4, 6.768e+1
0.237, -1.024e-5, 6.564e-4, 6.770e+1
0.238, -1.029e-5, 6.562e-4, 6.772e+1
0.239, -1.025e-5, 6.560e-4, 6.774e+1
0.240, -1.027e-5, 6.558e-4, 6.776e+1
0.241, -1.030e-5, 6.556e-4, 6.778e+1
0.242, -1.029e-5, 6.553e-4, 6.780e+1
0.243, -1.033e-5, 6.551e-4, 6.782e+1
0.244, -1.032e-5, 6.549e-4, 6.784e+1
0.245, -1.034e-5, 6.547e-4, 6.786e+1
0.246, -1.034e-5, 6.545e-4, 6.788e+1
0.247, -1.034e-5, 6.543e-4, 6.790e+1
0.248, -1.040e-5, 6.541e-4, 6.792e+1
0.249, -1.039e-5, 6.539e-4, 6.794e+1
0.250, -1.038e-5, 6.537e-4, 6.796e+1
0.251, -1.040e-5, 6.535e-4, 6.798e+1
0.252, -1.041e-5, 6.533e-4, 6.800e+1
0.253, -1.044e-5, 6.531e-4, 6.802e+1
0.254, -1.047e-5, 6.529e-4, 6.804e+1
0.255, -1.042e-5, 6.526e-4, 6.806e+1
0.256, -1.041e-5, 6.524e-4, 6.808e+1
0.257, -1.046e-5, 6.522e-4, 6.810e+1
0.258, -1.051e-5, 6.520e-4, 6.812e+1
0.259, -1.049e-5, 6.518e-4, 6.814e+1
0.260, -1.047e-5, 6.516e-4, 6.816e+1
0.261, -1.048e-5, 6.514e-4, 6.818e+1
0.262, -1.051e-5, 6.512e-4, 6.820e+1
0.263, -1.054e-5, 6.510e-4, 6.822e+1
0.264, -1.054e-5, 6.508e-4, 6.824e+1
0.265, -1.051e-5, 6.505e-4, 6.826e+1
0.266, -1.053e-5, 6.503e-4, 6.828e+1
0.267, -1.055e-5, 6.501e-4, 6.830e+1
0.268, -1.058e-5, 6.499e-4, 6.832e+1
0.269, -1.056e-5, 6.497e-4, 6.834e+1
0.270, -1.057e-5, 6.495e-4, 6.836e+1
0.271, -1.057e-5, 6.493e-4, 6.838e+1
0.272, -1.056e-5, 6.491e-4, 6.840e+1
0.273, -1.062e-5, 6.489e-4, 6.842e+1
0.274, -1.060e-5, 6.486e-4, 6.844e+1
0.275, -1.060e-5, 6.484e-4, 6.846e+1
0.276, -1.059e-5, 6.482e-4, 6.848e+1
0.277, -1.061e-5, 6.480e-4, 6.850e+1
0.278, -1.063e-5, 6.478e-4, 6.852e+1
0.279, -1.064e-5, 6.476e-4, 6.854e+1
0.280, -1.064e-5, 6.474e-4, 6.856e+1
0.281, -1.064e-5, 6.472e-4, 6.858e+1
0.282, -1.063e-5, 6.469e-4, 6.860e+1
0.283, -1.070e-5, 6.467e-4, 6.862e+1
0.284, -1.065e-5, 6.465e-4, 6.864e+1
0.285, -1.066e-5, 6.463e-4, 6.866e+1
0.286, -1.066e-5, 6.461e-4, 6.868e+1
0.287, -1.066e-5, 6.459e-4, 6.870e+1
0.288, -1.070e-5, 6.457e-4, 6.872e+1
0.289, -1.068e-5, 6.455e-4, 6.874e+1
0.290, -1.066e-5, 6.452e-4, 6.876e+1
0.291, -1.066e-5, 6.450e-4, 6.878e+1
0.292, -1.067e-5, 6.448e-4, 6.880e+1
0.293, -1.073e-5, 6.446e-4, 6.882e+1
0.294, -1.067e-5, 6.444e-4, 6.884e+1
0.295, -1.068e-5, 6.442e-4, 6.886e+1
0.296, -1.069e-5, 6.440e-4, 6.888e+1
0.297, -1.068e-5, 6.437e-4, 6.890e+1
0.298, -1.072e-5, 6.435e-4, 6.892e+1
0.299, -1.071e-5, 6.433e-4, 6.894e+1
0.300, -1.069e-5, 6.431e-4, 6.896e+1
0.301, -1.068e-5, 6.429e-4, 6.898e+1
0.302, -1.070e-5, 6.427e-4, 6.900e+1
0.303, -1.072e-5, 6.425e-4, 6.902e+1
0.304, -1.070e-5, 6.422e-4, 6.904e+1
0.305, -1.071e-5, 6.420e-4, 6.906e+1
0.306, -1.069e-5, 6.418e-4, 6.908e+1
0.307, -1.075e-5, 6.416e-4, 6.910e+1
0.308, -1.073e-5, 6.414e-4, 6.912e+1
0.309, -1.072e-5, 6.412e-4, 6.914e+1
0.310, -1.071e-5, 6.410e-4, 6.916e+1
0.311, -1.069e-5, 6.407e-4, 6.918e+1
0.312, -1.070e-5, 6.405e-4, 6.920e+1
0.313, -1.073e-5, 6.403e-4, 6.922e+1
0.314, -1.071e-5, 6.401e-4, 6.924e+1
0.315, -1.071e-5, 6.399e-4, 6.926e+1
0.316, -1.067e-5, 6.397e-4, 6.928e+1
0.317, -1.067e-5, 6.395e-4, 6.930e+1
0.318, -1.073e-5, 6.392e-4, 6.932e+1
0.319, -1.070e-5, 6.390e-4, 6.934e+1
0.320, -1.067e-5, 6.388e-4, 6.936e+1
0.321, -1.067e-5, 6.386e-4, 6.938e+1
0.322, -1.069e-5, 6.384e-4, 6.940e+1
0.323, -1.070e-5, 6.382e-4, 6.942e+1
0.324, -1.068e-5, 6.380e-4, 6.944e+1
0.325, -1.067e-5, 6.378e-4, 6.946e+1
0.326, -1.065e-5, 6.375e-4, 6.948e+1
0.327, -1.066e-5, 6.373e-4, 6.950e+1
0.328, -1.069e-5, 6.371e-4, 6.952e+1
0.329, -1.065e-5, 6.369e-4, 6.954e+1
0.330, -1.064e-5, 6.367e-4, 6.956e+1
0.331, -1.065e-5, 6.365e-4, 6.958e+1
0.332, -1.064e-5, 6.363e-4, 6.960e+1
0.333, -1.068e-5, 6.360e-4, 6.962e+1
0.334, -1.065e-5, 6.358e-4, 6.964e+1
0.335, -1.064e-5, 6.356e-4, 6.966e+1
0.336, -1.061e-5, 6.354e-4, 6.968e+1
0.337, -1.062e-5, 6.352e-4, 6.970e+1
0.338, -1.064e-5, 6.350e-4, 6.972e+1
0.339, -1.062e-5, 6.348e-4, 6.974e+1
0.340, -1.061e-5, 6.346e-4, 6.976e+1
0.341, -1.059e-5, 6.343e-4, 6.978e+1
0.342, -1.058e-5, 6.341e-4, 6.980e+1
0.343, -1.060e-5, 6.339e-4, 6.982e+1
0.344, -1.059e-5, 6.337e-4, 6.984e+1
0.345, -1.057e-5, 6.335e-4, 6.986e+1
0.346, -1.054e-5, 6.333e-4, 6.988e+1
0.347, -1.055e-5, 6.331e-4, 6.990e+1
0.348, -1.057e-5, 6.329e-4, 6.992e+1
0.349, -1.054e-5, 6.327e-4, 6.994e+1
0.350, -1.054e-5, 6.324e-4, 6.996e+1
0.351, -1.051e-5, 6.322e-4, 6.998e+1
0.352, -1.051e-5, 6.320e-4, 7.000e+1
0.353, -1.053e-5, 6.318e-4, 7.002e+1
0.354, -1.051e-5, 6.316e-4, 7.004e+1
0.355, -1.049e-5, 6.314e-4, 7.006e+1
0.356, -1.046e-5, 6.312e-4, 7.008e+1
0.357, -1.048e-5, 6.310e-4, 7.010e+1
0.358, -1.047e-5, 6.308e-4, 7.012e+1
0.359, -1.045e-5, 6.306e-4, 7.014e+1
0.360, -1.046e-5, 6.303e-4, 7.016e+1
0.361, -1.041e-5, 6.301e-4, 7.018e+1
0.362, -1.043e-5, 6.299e-4, 7.020e+1
0.363, -1.044e-5, 6.297e-4, 7.022e+1
0.364, -1.040e-5, 6.295e-4, 7.024e+1
0.365, -1.040e-5, 6.293e-4, 7.026e+1
0.366, -1.039e-5, 6.291e-4, 7.028e+1
0.367, -1.037e-5, 6.289e-4, 7.030e+1
0.368, -1.038e-5, 6.287e-4, 7.032e+1
0.369, -1.036e-5, 6.285e-4, 7.034e+1
0.370, -1.036e-5, 6.283e-4, 7.036e+1
0.371, -1.032e-5, 6.281e-4, 7.038e+1
0.372, -1.031e-5, 6.279e-4, 7.040e+1
0.373, -1.034e-5, 6.276e-4, 7.042e+1
0.374, -1.030e-5, 6.274e-4, 7.044e+1
0.375, -1.029e-5, 6.272e-4, 7.046e+1
0.376, -1.027e-5, 6.270e-4, 7.048e+1
0.377, -1.025e-5, 6.268e-4, 7.050e+1
0.378, -1.029e-5, 6.266e-4, 7.052e+1
0.379, -1.027e-5, 6.264e-4, 7.054e+1
0.380, -1.024e-5, 6.262e-4, 7.056e+1
0.381, -1.020e-5, 6.260e-4, 7.058e+1
0.382, -1.022e-5, 6.258e-4, 7.060e+1
0.383, -1.023e-5, 6.256e-4, 7.062e+1
0.384, -1.022e-5, 6.254e-4, 7.064e+1
0.385, -1.019e-5, 6.252e-4, 7.066e+1
0.386, -1.014e-5, 6.250e-4, 7.068e+1
0.387, -1.015e-5, 6.248e-4, 7.070e+1
0.388, -1.017e-5, 6.246e-4, 7.072e+1
0.389, -1.012e-5, 6.244e-4, 7.074e+1
0.390, -1.012e-5, 6.242e-4, 7.076e+1
0.391, -1.009e-5, 6.240e-4, 7.078e+1
0.392, -1.010e-5, 6.238e-4, 7.080e+1
0.393, -1.009e-5, 6.236e-4, 7.082e+1
0.394, -1.006e-5, 6.234e-4, 7.084e+1
0.395, -1.007e-5, 6.232e-4, 7.086e+1
0.396, -1.001e-5, 6.230e-4, 7.088e+1
0.397, -1.001e-5, 6.228e-4, 7.090e+1
0.398, -1.003e-5, 6.226e-4, 7.092e+1
0.399, -9.999e-6, 6.224e-4, 7.094e+1
0.400, -9.993e-6, 6.222e-4, 7.096e+1
0.401, -9.952e-6, 6.220e-4, 7.098e+1
0.402, -9.952e-6, 6.218e-4, 7.100e+1
0.403, -9.955e-6, 6.216e-4, 7.102e+1
0.404, -9.932e-6, 6.214e-4, 7.104e+1
0.405, -9.936e-6, 6.212e-4, 7.106e+1
0.406, -9.869e-6, 6.210e-4, 7.108e+1
0.407, -9.882e-6, 6.208e-4, 7.110e+1
0.408, -9.903e-6, 6.206e-4, 7.112e+1
0.409, -9.806e-6, 6.204e-4, 7.114e+1
0.410, -9.822e-6, 6.202e-4, 7.116e+1
0.411, -9.800e-6, 6.200e-4, 7.118e+1
0.412, -9.798e-6, 6.198e-4, 7.120e+1
0.413, -9.810e-6, 6.196e-4, 7.122e+1
0.414, -9.790e-6, 6.194e-4, 7.124e+1
0.415, -9.761e-6, 6.192e-4, 7.126e+1
0.416, -9.738e-6, 6.190e-4, 7.128e+1
0.417, -9.736e-6, 6.188e-4, 7.130e+1
0.418, -9.739e-6, 6.186e-4, 7.132e+1
0.419, -9.702e-6, 6.184e-4, 7.134e+1
0.420, -9.696e-6, 6.182e-4, 7.136e+1
0.421, -9.683e-6, 6.180e-4, 7.138e+1
0.422, -9.660e-6, 6.178e-4, 7.140e+1
0.423, -9.661e-6, 6.177e-4, 7.142e+1
0.424, -9.649e-6, 6.175e-4, 7.144e+1
0.425, -9.620e-6, 6.173e-4, 7.146e+1
0.426, -9.589e-6, 6.171e-4, 7.148e+1
0.427, -9.597e-6, 6.169e-4, 7.150e+1
0.428, -9.594e-6, 6.167e-4, 7.152e+1
0.429, -9.569e-6, 6.165e-4, 7.154e+1
0.430, -9.579e-6, 6.163e-4, 7.156e+1
0.431, -9.510e-6, 6.161e-4, 7.158e+1
0.432, -9.511e-6, 6.159e-4, 7.160e+1
0.433, -9.537e-6, 6.157e-4, 7.162e+1
0.434, -9.503e-6, 6.155e-4, 7.164e+1
0.435, -9.509e-6, 6.154e-4, 7.166e+1
0.436, -9.449e-6, 6.152e-4, 7.168e+1
0.437, -9.443e-6, 6.150e-4, 7.170e+1
0.438, -9.469e-6, 6.148e-4, 7.172e+1
0.439, -9.428e-6, 6.146e-4, 7.174e+1
0.440, -9.423e-6, 6.144e-4, 7.176e+1
0.441, -9.374e-6, 6.142e-4, 7.178e+1
0.442, -9.378e-6, 6.140e-4, 7.180e+1
0.443, -9.404e-6, 6.139e-4, 7.182e+1
0.444, -9.351e-6, 6.137e-4, 7.184e+1
0.445, -9.334e-6, 6.135e-4, 7.186e+1
0.446, -9.314e-6, 6.133e-4, 7.188e+1
0.447, -9.317e-6, 6.131e-4, 7.190e+1
0.448, -9.301e-6, 6.129e-4, 7.192e+1
0.449, -9.285e-6, 6.127e-4, 7.194e+1
0.450, -9.268e-6, 6.125e-4, 7.196e+1
0.451, -9.249e-6, 6.124e-4, 7.198e+1
0.452, -9.233e-6, 6.122e-4, 7.200e+1
0.453, -9.246e-6, 6.120e-4, 7.202e+1
0.454, -9.224e-6, 6.118e-4, 7.204e+1
0.455, -9.204e-6, 6.116e-4, 7.206e+1
0.456, -9.172e-6, 6.114e-4, 7.208e+1
0.457, -9.158e-6, 6.113e-4, 7.210e+1
0.458, -9.175e-6, 6.111e-4, 7.212e+1
0.459, -9.165e-6, 6.109e-4, 7.214e+1
0.460, -9.135e-6, 6.107e-4, 7.216e+1
0.461, -9.083e-6, 6.105e-4, 7.218e+1
0.462, -9.099e-6, 6.103e-4, 7.220e+1
0.463, -9.110e-6, 6.102e-4, 7.222e+1
0.464, -9.092e-6, 6.100e-4, 7.224e+1
0.465, -9.073e-6, 6.098e-4, 7.226e+1
0.466, -9.029e-6, 6.096e-4, 7.228e+1
0.467, -9.045e-6, 6.094e-4, 7.230e+1
0.468, -9.056e-6, 6.093e-4, 7.232e+1
0.469, -9.020e-6, 6.091e-4, 7.234e+1
0.470, -8.997e-6, 6.089e-4, 7.236e+1
0.471, -8.972e-6, 6.087e-4, 7.238e+1
0.472, -8.990e-6, 6.085e-4, 7.240e+1
0.473, -8.972e-6, 6.084e-4, 7.242e+1
0.474, -8.954e-6, 6.082e-4, 7.244e+1
0.475, -8.964e-6, 6.080e-4, 7.246e+1
0.476, -8.911e-6, 6.078e-4, 7.248e+1
0.477, -8.911e-6, 6.076e-4, 7.250e+1
0.478, -8.922e-6, 6.075e-4, 7.252e+1
0.479, -8.904e-6, 6.073e-4, 7.254e+1
0.480, -8.896e-6, 6.071e-4, 7.256e+1
0.481, -8.864e-6, 6.069e-4, 7.258e+1
0.482, -8.853e-6, 6.068e-4, 7.260e+1
0.483, -8.850e-6, 6.066e-4, 7.262e+1
0.484, -8.855e-6, 6.064e-4, 7.264e+1
0.485, -8.835e-6, 6.062e-4, 7.266e+1
0.486, -8.815e-6, 6.060e-4, 7.268e+1
0.487, -8.797e-6, 6.059e-4, 7.270e+1
0.488, -8.825e-6, 6.057e-4, 7.272e+1
0.489, -8.796e-6, 6.055e-4, 7.274e+1
0.490, -8.776e-6, 6.053e-4, 7.276e+1
0.491, -8.753e-6, 6.052e-4, 7.278e+1
0.492, -8.740e-6, 6.050e-4, 7.280e+1
0.493, -8.777e-6, 6.048e-4, 7.282e+1
0.494, -8.745e-6, 6.046e-4, 7.284e+1
0.495, -8.728e-6, 6.045e-4, 7.286e+1
0.496, -8.688e-6, 6.043e-4, 7.288e+1
0.497, -8.712e-6, 6.041e-4, 7.290e+1
0.498, -8.711e-6, 6.039e-4, 7.292e+1
0.499, -8.687e-6, 6.038e-4, 7.294e+1
0.500, -8.674e-6, 6.036e-4, 7.296e+1
0.501, -8.653e-6, 6.034e-4, 7.298e+1
0.502, -8.648e-6, 6.033e-4, 7.300e+1
0.503, -8.650e-6, 6.031e-4, 7.302e+1
0.504, -8.642e-6, 6.029e-4, 7.304e+1
0.505, -8.641e-6, 6.027e-4, 7.306e+1
0.506, -8.602e-6, 6.026e-4, 7.308e+1
0.507, -8.613e-6, 6.024e-4, 7.310e+1
0.508, -8.605e-6, 6.022e-4, 7.312e+1
0.509, -8.602e-6, 6.020e-4, 7.314e+1
0.510, -8.606e-6, 6.019e-4, 7.316e+1
0.511, -8.545e-6, 6.017e-4, 7.318e+1
0.512, -8.590e-6, 6.015e-4, 7.320e+1
0.513, -8.583e-6, 6.014e-4, 7.322e+1
0.514, -8.577e-6, 6.012e-4, 7.324e+1
0.515, -8.558e-6, 6.010e-4, 7.326e+1
0.516, -8.506e-6, 6.008e-4, 7.328e+1
0.517, -8.525e-6, 6.007e-4, 7.330e+1
0.518, -8.552e-6, 6.005e-4, 7.332e+1
0.519, -8.530e-6, 6.003e-4, 7.334e+1
0.520, -8.522e-6, 6.002e-4, 7.336e+1
